parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
O3   ,1/1/2017,6,,5,,6,,,e,,e,,e,,e,,e,6,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 1:00,5,,3,,5,,,e,,e,,e,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 2:00,4,,3,,6,,,e,,e,,e,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 3:00,4,,3,,7,,,e,,e,,e,,e,,e,,s,8,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 4:00,4,,,s,7,,,e,,e,,e,,e,,e,,s,12,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 5:00,3,p,,s,6,,,e,,e,,e,,e,,e,5,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 6:00,3,,,s,5,,,e,,e,,e,,e,,e,6,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 7:00,3,,2,,7,,,e,,e,,e,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 8:00,4,,3,,7,,,e,,e,,e,,e,,e,7,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 9:00,7,,5,,8,,,e,,e,,e,,e,,e,12,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 10:00,18,,14,,17,,,e,,e,,e,,e,,e,31,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 11:00,33,,27,,26,,,e,,e,,e,,e,,e,45,,15,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 12:00,43,,38,,50,,,e,,e,,e,,e,,e,53,,20,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 13:00,43,,44,,56,,,e,,e,,e,,e,,e,66,,30,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 14:00,46,,44,,54,,,e,,e,,e,,e,,e,63,,35,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 15:00,47,,44,,51,,,e,,e,,e,,e,,e,58,,33,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 16:00,44,,40,,49,,,e,,e,,e,,e,,e,48,,29,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 17:00,37,,31,,48,,,e,,e,,e,,e,,e,41,,29,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 18:00,18,,18,,48,,,e,,e,,e,,e,,e,19,,25,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 19:00,12,,15,,45,,,e,,e,,e,,e,,e,16,,20,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 20:00,6,,6,,32,,,e,,e,,e,,e,,e,11,,12,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 21:00,4,,3,,9,,,e,,e,,e,,e,,e,9,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 22:00,3,,2,,5,,,e,,e,,e,,e,,e,7,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/1/2017 23:00,3,,2,,6,,,e,,e,,e,,e,,e,6,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017,3,,3,,5,,,e,,e,,e,,e,,e,5,,9,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 1:00,,s,3,,5,,,e,,e,,e,,e,,e,5,,12,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 2:00,,s,2,,9,,,e,,e,,e,,e,,e,5,,10,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 3:00,,s,2,,12,,,e,,e,,e,,e,,e,,s,10,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 4:00,,s,5,,8,,,e,,e,,e,,e,,e,,s,11,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 5:00,,s,3,,7,,,e,,e,,e,,e,,e,,s,10,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 6:00,,s,2,,5,,,e,,e,,e,,e,,e,,s,7,,ND,ND,ND,ND,ND,ND
O3,1/2/2017 7:00,,s,2,,5,,,e,,e,,e,,e,,e,,s,4,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 8:00,4,,3,,6,,,e,,e,,e,,e,,e,6,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 9:00,5,,6,,7,,,e,,e,,e,,e,,e,13,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 10:00,10,,13,,11,,,e,,e,,e,,e,,e,25,,9,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 11:00,20,,23,,20,,,e,,e,,e,,e,,e,39,,20,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 12:00,30,,29,,34,,,e,,e,,e,,e,,e,47,,21,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 13:00,36,,34,,38,,,e,,e,17,p,,e,,e,54,,25,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 14:00,43,,42,,46,,,e,,e,36,,,e,,e,67,,27,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 15:00,48,,47,,46,,,e,,e,,e,,e,,e,76,,30,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 16:00,47,,51,,48,,,e,,e,31,p,,e,,e,56,,24,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 17:00,43,,40,,35,,,e,,e,37,,,e,,e,21,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 18:00,38,,21,,48,,,e,,e,22,,,e,,e,8,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 19:00,22,,18,,42,,,e,,e,12,,,e,,e,9,,18,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 20:00,10,,14,,35,,,e,,e,16,,,e,,e,10,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 21:00,5,,10,,16,,,e,,e,18,,,e,,e,10,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 22:00,3,,4,,6,,,e,,e,13,,,e,,e,8,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/2/2017 23:00,3,,3,,6,,,e,,e,8,,,e,,e,6,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017,3,,3,,8,,,e,,e,9,,,e,,e,9,,10,,ND,ND,ND,ND,ND,ND
O3,1/3/2017 1:00,,s,2,,9,,,e,,e,11,,,e,,e,25,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 2:00,4,,15,,14,,,e,,e,14,p,,e,,e,27,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 3:00,9,,14,,16,,,e,,e,12,,,e,,e,7,,15,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 4:00,13,,4,,15,,,e,,e,11,,,e,,e,5,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 5:00,17,p,3,,16,,,e,,e,7,,,e,,e,5,,9,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 6:00,12,,3,,10,,,e,,e,4,,,e,,e,4,,9,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 7:00,4,,2,,6,,,e,,e,4,,,e,,e,5,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 8:00,4,,3,,7,,,e,,e,5,,,e,,e,5,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 9:00,7,,3,l,8,,,e,,e,10,,,e,,e,10,,8,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 10:00,10,,7,,16,,,e,,e,16,,,e,,e,20,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 11:00,15,,18,,22,,,e,11,l,26,,,e,,e,39,,22,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 12:00,30,,32,,38,,,e,39,,38,,,e,,e,55,,24,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 13:00,44,,42,,49,,,e,44,,49,,,e,,e,63,,28,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 14:00,56,,49,,47,,,e,51,p,54,,,e,,e,74,,32,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 15:00,60,p,53,p,65,,,e,52,,60,,,e,,e,85,,32,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 16:00,56,,55,,58,,,e,55,,64,,,e,,e,71,,33,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 17:00,52,,40,,49,,,e,38,,58,,,e,,e,36,,26,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 18:00,31,,13,,37,,,e,23,,45,,,e,,e,7,,14,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 19:00,7,,3,,38,,,e,19,,27,,,e,,e,10,,13,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 20:00,3,,3,,15,,,e,19,,18,,,e,,e,7,p,27,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 21:00,3,,3,,5,,,e,7,l,20,,,e,,e,6,,26,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 22:00,4,,2,p,8,,,e,3,l,20,,,e,,e,6,,13,,ND,ND,ND,ND,ND,ND
O3   ,1/3/2017 23:00,3,,2,,6,,,e,9,l,15,,,e,,e,5,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017,3,,3,,5,,,e,1,l,12,,,e,,e,10,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 1:00,3,,2,,5,,,e,,l,9,,,e,,e,5,,8,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 2:00,,s,7,,5,,,e,,e,10,,,e,,e,5,,5,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 3:00,,s,4,,6,,,e,,l,,e,,e,,e,5,,7,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 4:00,,s,3,,6,,,e,,l,4,p,,e,,e,6,,7,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 5:00,,s,2,,7,,,e,,e,4,,,e,,e,6,,11,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 6:00,,s,5,,5,,,e,,e,3,,,e,,e,5,,6,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 7:00,,s,4,,5,,,e,,l,3,,,e,,e,6,,3,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 8:00,,s,3,,5,,,e,4,,4,,,e,,e,6,,2,,ND,ND,ND,ND,ND,ND
O3,1/4/2017 9:00,,s,5,,6,,,e,10,,6,,,e,,e,6,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 10:00,4,,7,p,6,,,e,13,,8,,,e,,e,13,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 11:00,6,,12,,9,,,e,7,,17,,,e,,e,21,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 12:00,9,,8,,8,,,e,8,,17,,,e,,e,16,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 13:00,17,,8,,7,,,e,9,,18,,,e,,e,16,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 14:00,13,,12,,9,,2,,7,,18,,,e,,e,17,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 15:00,11,,11,,8,,10,,6,,16,,,e,,e,18,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 16:00,9,,10,,6,,9,,5,,11,,,e,,e,16,,2,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 17:00,9,,8,,5,,5,,3,,6,,,e,,e,16,,2,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 18:00,10,,7,,5,,5,,3,,3,,,e,,e,14,,2,,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 19:00,8,,6,,4,,7,,3,,3,,,e,,e,18,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 20:00,10,,4,,5,,5,,,s,3,,,e,,e,14,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 21:00,7,,4,,5,,8,,,s,,s,,e,,e,,e,,s,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 22:00,7,,4,,5,,6,,2,,,s,,e,,e,15,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/4/2017 23:00,8,,3,,4,,5,,1,l,2,,,e,,e,19,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017,8,,3,,5,,4,,1,,3,,,e,,e,16,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 1:00,8,,4,,4,,4,,,e,3,,,e,,e,19,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 2:00,7,,3,,4,,6,,,e,2,p,,e,,e,18,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 3:00,4,p,2,,4,,3,,1,l,,e,,e,,e,13,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 4:00,3,,2,,,s,3,,,l,,e,,e,,e,9,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 5:00,3,,2,,5,,2,,,l,2,p,,e,,e,5,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 6:00,3,,,s,4,,2,,,l,3,p,,e,,e,5,,,s,ND,ND,ND,ND,ND,ND
O3,1/5/2017 7:00,,s,,s,5,,2,,,l,3,p,,e,,e,6,,,s,ND,ND,ND,ND,ND,ND
O3,1/5/2017 8:00,,s,,s,5,,4,,2,l,4,,,e,,e,6,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 9:00,5,,4,,8,,8,,6,,6,,,e,,e,7,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 10:00,8,,8,,12,,11,,13,,8,,,e,,e,17,,4,p,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 11:00,13,,15,,18,,18,,25,,8,,,e,,e,25,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 12:00,21,p,23,,25,,29,,30,,24,,,e,,e,41,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 13:00,33,,35,,35,,43,,38,,40,,,e,,e,52,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 14:00,35,,47,,44,,51,,43,,51,,,e,,e,64,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 15:00,38,,50,,49,,59,,51,,67,,,e,,e,77,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 16:00,37,,44,,44,,49,,43,,71,,,e,,e,87,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 17:00,40,,42,,33,,29,,21,,52,,,e,,e,75,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 18:00,26,,25,,31,p,29,,8,,25,,,e,,x,34,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 19:00,24,,13,,13,,29,,10,,11,,,e,,e,7,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 20:00,12,,3,,5,,21,,6,,9,,,e,,e,5,,,e,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 21:00,3,,2,,5,,8,,6,,5,,,e,,e,6,,1,p,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 22:00,3,,2,,5,,5,,3,l,3,,,e,,e,5,,2,p,ND,ND,ND,ND,ND,ND
O3   ,1/5/2017 23:00,3,,2,,6,,3,,,l,3,,,e,,e,5,,2,,ND,ND,ND,ND,ND,ND
O3,1/6/2017,,s,,s,5,,2,,,l,3,,,e,,e,5,,2,,ND,ND,ND,ND,ND,ND
O3,1/6/2017 1:00,,s,,s,4,,4,,,e,,s,,e,,e,,s,3,,ND,ND,ND,ND,ND,ND
O3,1/6/2017 2:00,,s,8,,4,,10,,1,l,,s,,e,,e,,s,2,,ND,ND,ND,ND,ND,ND
O3,1/6/2017 3:00,,s,15,,4,,19,,,e,13,,,e,,e,,s,1,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 4:00,10,,19,,17,,14,,1,l,15,p,,e,,e,6,,1,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 5:00,15,,15,,10,,14,,4,,14,,,e,,e,7,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 6:00,10,,8,,8,,7,,5,,9,p,,e,,e,7,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 7:00,5,,6,,5,,5,,4,,6,p,,e,,e,7,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 8:00,5,,7,l,5,,5,,3,,5,,,e,,e,,s,2,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 9:00,5,,7,,4,p,3,,4,,5,,,e,,e,,s,3,,ND,ND,ND,ND,ND,ND
O3,1/6/2017 10:00,,s,13,l,5,,2,,4,,5,,,e,,e,,s,2,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 11:00,6,,14,l,6,,3,,4,,7,,,e,,e,8,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 12:00,7,,8,l,7,,4,,5,,6,,,e,,e,10,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 13:00,8,,9,l,10,,5,,5,,7,,,e,,e,14,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 14:00,9,,9,l,9,,7,,5,,7,,,e,,e,18,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 15:00,9,,9,l,7,,4,,4,,8,,,e,,e,21,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 16:00,9,,6,,8,,3,,4,,9,,,e,,e,20,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 17:00,8,,6,,8,,7,,4,,9,,,e,,e,19,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 18:00,7,,6,,7,,11,,3,,5,,,e,,e,19,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 19:00,9,,8,,8,,15,,4,,8,,,e,,e,23,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 20:00,12,,10,,12,,15,,8,,7,,,e,,e,30,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 21:00,15,,15,,12,,13,,9,,6,,,e,,e,29,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 22:00,20,p,19,,13,,6,,9,,7,,,e,,e,30,,8,,ND,ND,ND,ND,ND,ND
O3   ,1/6/2017 23:00,19,,18,,11,,8,,12,,7,,,e,,e,34,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017,19,,20,,15,,6,,6,,5,,,e,,e,36,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 1:00,22,,21,,23,,16,,9,,4,,,e,,e,42,,9,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 2:00,23,,22,,24,,20,,18,,8,,,e,,e,44,,15,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 3:00,25,,22,,21,,24,,18,,13,,,e,,e,45,p,15,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 4:00,23,,21,,21,,20,,17,,18,,,e,,e,46,,15,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 5:00,21,,21,,20,,20,,13,,15,,,e,,e,42,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 6:00,20,,20,,21,,22,,11,,12,,,e,,e,39,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 7:00,19,,19,,18,,19,,11,,9,,,e,,e,41,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 8:00,21,,24,,15,,15,,8,,10,,,e,,e,43,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 9:00,20,,28,,13,,14,,11,,14,,,e,,e,40,,8,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 10:00,19,,22,,15,,18,,13,,12,,,e,,e,38,,9,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 11:00,17,,27,,15,,20,,14,,16,,,e,,e,39,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 12:00,22,,20,,22,,23,,17,,22,,,e,,e,39,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 13:00,24,,23,,22,,26,,20,,23,,,e,,e,44,,14,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 14:00,27,,26,,23,,28,,22,,26,,,e,,e,44,,14,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 15:00,30,,28,,29,,33,,24,,32,,,e,,e,46,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 16:00,28,,31,,27,,34,,23,,31,,,e,,e,42,m,17,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 17:00,22,,28,,26,,35,,18,,29,,,e,,e,26,,15,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 18:00,24,,20,,20,,27,,17,,25,,,e,,e,18,,12,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 19:00,27,,21,,22,,26,,8,,24,,,e,,e,19,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 20:00,30,,24,,27,,30,,14,,18,,,e,,e,19,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 21:00,30,,25,,29,,30,,17,,20,,,e,,e,13,,17,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 22:00,34,,24,,30,,29,,19,,21,,,e,,e,14,,19,,ND,ND,ND,ND,ND,ND
O3   ,1/7/2017 23:00,37,,28,,33,,34,,25,,22,,,e,,e,23,,22,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017,38,,32,,36,,37,,26,,27,,,e,,e,32,,23,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 1:00,37,,34,,36,,37,,30,,25,,,e,,e,41,,27,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 2:00,35,,34,,35,,38,,25,,25,,,e,,e,56,,26,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 3:00,32,,31,,34,,32,,18,p,22,,,e,,e,48,,21,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 4:00,21,,30,,29,,26,,5,p,15,,,e,,e,40,,18,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 5:00,8,,23,,23,,14,,3,p,10,,,e,,e,21,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 6:00,5,,14,,15,,5,,4,p,6,,,e,,e,13,,14,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 7:00,4,,8,,7,,5,,4,p,5,,,e,,e,11,,10,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 8:00,13,,12,,13,,10,,11,,8,,,e,,e,22,,15,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 9:00,26,,15,,23,,21,,22,p,18,,,e,,e,34,,20,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 10:00,24,,27,,24,,25,,28,p,23,,,e,,e,50,,23,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 11:00,29,,29,,23,,28,,31,p,29,,,e,,e,54,,23,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 12:00,33,,30,,29,,33,,33,p,32,,,e,,e,55,,20,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 13:00,36,,37,,38,,38,,,e,36,,,e,,e,63,,20,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 14:00,41,p,39,,37,,42,,32,p,37,,,e,,e,64,,22,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 15:00,41,,45,,46,,45,,33,,38,,,e,,e,57,,23,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 16:00,35,,35,,39,,48,,37,,39,,,e,,e,47,,26,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 17:00,31,,30,,33,,35,,26,,34,,,e,,e,33,,16,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 18:00,26,,23,,24,,27,,16,,25,,,e,,e,10,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 19:00,17,,13,,11,,17,,10,,11,,,e,,e,9,,7,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 20:00,4,,9,,7,,13,,5,,10,,,e,,e,6,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 21:00,3,,3,,5,,10,,4,,6,,,e,,e,6,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 22:00,4,,8,,5,,6,,4,,5,,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/8/2017 23:00,3,,4,,5,,5,,5,,4,,,e,,e,8,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017,3,,2,,,s,7,,4,,5,,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 1:00,5,,2,,,s,5,,3,,3,,,e,,e,5,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 2:00,15,,2,,6,,8,,3,l,6,,,e,,e,5,,6,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 3:00,8,,3,,6,,5,,4,,8,,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 4:00,6,,3,,6,,7,,5,,5,,,e,,e,6,,2,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 5:00,3,,2,,,s,7,,4,,3,,,e,,e,5,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 6:00,3,,3,,7,,5,,4,,4,,,e,,e,5,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 7:00,3,,3,,8,,6,,4,,4,,,e,,e,5,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 8:00,4,,3,,8,,6,,6,,5,,,e,,e,6,,,s,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 9:00,8,,6,l,8,,8,,6,,7,,,e,,e,8,,5,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 10:00,11,,5,,12,,11,,16,,8,,,e,,e,29,,8,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 11:00,20,,14,,14,,16,,20,,17,,,e,,e,36,,8,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 12:00,32,,24,,18,,20,,24,,25,,,e,,e,58,,8,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 13:00,39,,32,,34,,29,,25,,30,,,e,,e,67,,11,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 14:00,46,p,37,,45,,43,,37,,43,,,e,,e,78,,22,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 15:00,52,,44,,50,,40,,41,p,45,,,e,,e,83,,21,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 16:00,51,,57,,53,,45,,41,,44,,,e,,e,55,,24,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 17:00,42,,34,,31,,49,,30,,37,,,e,,e,27,,21,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 18:00,9,,8,,7,,20,,12,,20,,,e,,e,6,,14,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 19:00,3,,2,,5,,3,,14,,9,,,e,,e,6,,4,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 20:00,3,,3,,5,,5,,15,,5,,,e,,e,6,,3,,ND,ND,ND,ND,ND,ND
O3   ,1/9/2017 21:00,3,,3,,6,,4,,8,p,12,,,e,,e,5,,4,,ND,ND,ND,ND,ND,ND
O3,1/9/2017 22:00,,s,2,,6,,4,,6,p,7,,,e,,e,6,,5,,ND,ND,ND,ND,ND,ND
O3,1/9/2017 23:00,,s,2,,6,,3,,7,,4,,,e,,e,5,,8,,ND,ND,ND,ND,ND,ND
O3,1/10/2017,,s,2,,,s,4,,8,p,5,,,e,,e,5,,9,,ND,ND,ND,ND,ND,ND
