parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
NOx  ,1/1/2017,,e,,e,31.1,,,e,,e,,e,12.1,,,e,66.4,,37,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 1:00,,e,,e,20.6,,,e,,e,,e,11.6,,,e,69.2,,44.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 2:00,,e,,e,10.5,,,e,,e,,e,7.7,,,e,74.4,,39,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 3:00,,e,,e,17.2,,,e,,e,,e,7.3,,,e,66.5,,29.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 4:00,,e,,e,10.7,,,e,,e,,e,10.9,,,e,43.2,,13.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 5:00,,e,,e,12.6,,,e,,e,,e,19.1,,,e,53.5,,16.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 6:00,,e,,e,15.7,,,e,,e,,e,16.1,,,e,35.5,,18.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 7:00,,e,,e,11.2,,,e,,e,,e,10.1,,,e,41.2,,16.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 8:00,,e,,e,14.6,,,e,,e,,e,17.2,,,e,43.8,,17.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 9:00,,e,,e,25.4,,,e,,e,,e,21.1,,,e,40.9,,16.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 10:00,,e,,e,27.2,,,e,,e,,e,17.4,,,e,29.1,,15.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 11:00,,e,,e,26.3,,,e,,e,,e,15.1,,,e,32.8,,17.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 12:00,,e,,e,13.1,,,e,,e,,e,10.1,,,e,30.4,,22.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 13:00,,e,,e,7.3,,,e,,e,,e,8.4,,,e,28.2,,21.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 14:00,,e,,e,5.8,,,e,,e,,e,7.9,,,e,29.7,,17.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 15:00,,e,,e,3,,,e,,e,,e,8,,,e,29.8,,15.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 16:00,,e,,e,2.3,,,e,,e,,e,8.4,,,e,33.6,,15.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 17:00,,e,,e,3.7,,,e,,e,,e,10,,,e,31.3,,14,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 18:00,,e,,e,4,,,e,,e,,e,10.2,,,e,52.4,,13.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 19:00,,e,,e,3.4,,,e,,e,,e,12.2,,,e,43.7,,15.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 20:00,,e,,e,8,,,e,,e,,e,12.3,,,e,48.6,,18.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 21:00,,e,,e,21,,,e,,e,,e,12.4,,,e,42,,22.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 22:00,,e,,e,24.7,,,e,,e,,e,12.9,,,e,51.2,,29.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/1/2017 23:00,,e,,e,19.4,,,e,,e,,e,17.4,,,e,64.7,,18.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017,,e,,e,23.5,,,e,,e,,e,14.4,,,e,64,,16.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 1:00,,e,,e,24.6,,,e,,e,,e,11.4,,,e,49.9,,14.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 2:00,,e,,e,12.1,,,e,,e,,e,10.4,,,e,36.8,,19,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 3:00,,e,,e,10.3,,,e,,e,,e,7.7,,,e,43.2,,31.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 4:00,,e,,e,11.4,,,e,,e,,e,8.4,,,e,49.3,,35.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 5:00,,e,,e,11.2,,,e,,e,,e,8.9,,,e,64.2,,33.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 6:00,,e,,e,20.4,,,e,,e,,e,9.2,,,e,74.8,,35.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 7:00,,e,,e,34.3,,,e,,e,,e,9.5,,,e,99.3,,20.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 8:00,,e,,e,66.8,,,e,,e,,e,16.6,,,e,98.2,,29.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 9:00,,e,,e,71.3,,,e,,e,,e,15.4,,,e,70.4,,26.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 10:00,,e,,e,59.2,,,e,,e,,e,9.3,,,e,40.9,,19.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 11:00,,e,,e,23.5,,,e,,e,,e,6.8,,,e,33.1,,17.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 12:00,,e,,e,10.1,,,e,,e,,e,6.3,,,e,38.4,,16.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 13:00,,e,,e,7.7,,,e,,e,,e,6.1,,,e,41.8,,16.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 14:00,,e,,e,7.9,,,e,,e,,e,6,,,e,35.9,,17,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 15:00,,e,,e,10.4,,,e,,e,,e,8,,,e,37.1,,14.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 16:00,,e,,e,9.2,,,e,,e,,e,9.7,,,e,44.2,,15.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 17:00,,e,,e,12.9,,,e,,e,,e,10.3,,,e,52.1,,17.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 18:00,,e,,e,6.2,,,e,,e,,e,10.7,,,e,79.3,,19.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 19:00,,e,,e,5.7,,,e,,e,,e,12.3,,,e,65.4,,17.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 20:00,,e,,e,8,,,e,,e,,e,19.1,,,e,67.8,,24.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 21:00,,e,,e,15.3,,,e,,e,,e,13.3,,,e,65.3,,21.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 22:00,,e,,e,26.2,,,e,,e,,e,14,,,e,60.9,,21.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/2/2017 23:00,,e,,e,21.9,,,e,,e,,e,10,,,e,82.2,,22.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017,,e,,e,16.6,,,e,,e,,e,10.5,,,e,45.1,,18.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 1:00,,e,,e,15.6,,,e,,e,,e,11.1,,,e,32.3,,23.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 2:00,,e,,e,11.8,,,e,,e,,e,11.8,,,e,31.4,,14.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 3:00,,e,,e,9.4,,,e,,e,,e,10.4,,,e,50.5,,15.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 4:00,,e,,e,11.1,,,e,,e,,e,9.3,,,e,65.9,,15.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 5:00,,e,,e,10.1,,,e,,e,,e,9.7,,,e,115,,15.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 6:00,,e,,e,14.3,,,e,,e,,e,14,,,e,120.3,,16.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 7:00,,e,,e,27.5,,,e,,e,,e,32.7,,,e,159.6,,18.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 8:00,,e,,e,46.5,,,e,,e,,e,48.9,,,e,167.7,,28.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 9:00,,e,,e,62.2,,,e,,e,,e,28.6,,,e,89.6,,20.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 10:00,,e,,e,31.1,,,e,,e,,e,12.8,,,e,66.5,,16,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 11:00,,e,,e,34.9,,,e,,e,,e,11.2,,,e,47.8,,16,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 12:00,,e,,e,18.7,,,e,,e,,e,7.6,,,e,38,,19.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 13:00,,e,,e,17.1,,,e,,e,,e,7.7,,,e,34.9,,20.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 14:00,,e,,e,19.2,,,e,,e,,e,8.2,,,e,32,,21.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 15:00,,e,,e,17.8,,,e,,e,,e,10.1,,,e,34.2,,22.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 16:00,,e,,e,16.8,,,e,,e,,e,10.5,,,e,33.3,,23.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 17:00,,e,,e,15.5,,,e,,e,,e,11.7,,,e,55.1,,21.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 18:00,,e,,e,18.5,,,e,,e,,e,11,,,e,104.9,,21.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 19:00,,e,,e,15.1,,,e,,e,,e,12.6,,,e,78.5,,20.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 20:00,,e,,e,26.5,,,e,,e,,e,21.4,,,e,93.8,p,14.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 21:00,,e,,e,37.5,,,e,,e,,e,20.8,,,e,105.8,,15.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 22:00,,e,,e,29.6,,,e,,e,,e,27.2,,,e,101.5,,24.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/3/2017 23:00,,e,,e,36,,,e,,e,,e,21.8,,,e,54,,19.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017,,e,,e,32.3,,,e,,e,,e,11,,,e,47,,22.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 1:00,,e,,e,24.8,,,e,,e,,e,8.3,,,e,56.4,,16.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 2:00,,e,,e,23.2,,,e,,e,,e,6.7,,,e,55.8,,18.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 3:00,,e,,e,23.3,,,e,,e,,e,7.3,,,e,51.5,,15.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 4:00,,e,,e,21.3,,,e,,e,,e,7.1,,,e,47.8,,16.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 5:00,,e,,e,17.4,,,e,,e,,e,6.8,,,e,47.8,,15.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 6:00,,e,,e,18.9,,,e,,e,,e,11.9,,,e,72.2,,16.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 7:00,,e,,e,30.4,,,e,,e,,e,15.1,,,e,42.8,,24.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 8:00,,e,,e,65,,,e,,e,,e,15.9,,,e,74.6,,41.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 9:00,,e,,e,56.8,,,e,,e,,e,10.1,,,e,67.2,,37.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 10:00,,e,,e,35.6,,,e,,e,,e,10.6,,,e,28.4,,35.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 11:00,,e,,e,18.5,,,e,,e,,e,9.2,,,e,27.5,,27.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 12:00,,e,,e,32.4,,,e,,e,,e,8.6,,,e,38.4,,25.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 13:00,,e,,e,23.8,,,e,,e,,e,10.8,,,e,39.5,,26.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 14:00,,e,,e,22.3,,,e,,e,,e,13.1,,,e,37.2,,27.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 15:00,,e,,e,21.4,,,e,,e,,e,10.9,,,e,36.3,,24.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 16:00,,e,,e,23.6,,,e,,e,,e,11.4,,,e,37.1,,25.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 17:00,,e,,e,25.7,,,e,,e,,e,12.1,,,e,33.5,,27.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 18:00,,e,,e,17.1,,,e,,e,,e,12.3,,,e,36.5,,23.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 19:00,,e,,e,22.7,,,e,,e,,e,13.2,,,e,30.1,,24.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 20:00,,e,,e,15.3,,,e,,e,,e,13.9,,,e,31.5,,20.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 21:00,,e,,e,22.8,,,e,,e,,e,13.3,,,e,,e,20.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 22:00,,e,,e,25.3,,,e,,e,,e,12.8,,,e,26.5,,22.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/4/2017 23:00,,e,,e,13.1,,,e,,e,,e,11.3,,,e,24.8,,24.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017,,e,,e,19.7,,,e,,e,,e,11.2,,,e,27.1,,21,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 1:00,,e,,e,23.3,,,e,,e,,e,10.5,,,e,24,,19.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 2:00,,e,,e,23.3,,,e,,e,,e,10.6,,,e,24.6,,19.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 3:00,,e,,e,23.9,,,e,,e,,e,11,,,e,25.5,,19,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 4:00,,e,,e,23.1,,,e,,e,,e,13.6,,,e,26.8,,19.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 5:00,,e,,e,25.5,,,e,,e,,e,15.6,,,e,31.5,,19.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 6:00,,e,,e,20.2,,,e,,e,,e,20.1,,,e,40.3,,20.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 7:00,,e,,e,27.1,,,e,,e,,e,15.2,,,e,53,,22.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 8:00,,e,,e,35.6,,,e,,e,,e,22,,,e,89.5,,27.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 9:00,,e,,e,41.5,,,e,,e,,e,20.1,,,e,70.6,,27.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 10:00,,e,,e,43.8,,,e,,e,,e,18.8,,,e,43.3,,26.5,p,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 11:00,,e,,e,51.2,,,e,,e,,e,16.5,,,e,53,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 12:00,,e,,e,55.5,,,e,,e,,e,13.8,,,e,44.2,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 13:00,,e,,e,57,,,e,,e,,e,13.8,,,e,48.7,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 14:00,,e,,e,50.7,,,e,,e,,e,14.4,,,e,39.5,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 15:00,,e,,e,35.6,,,e,,e,,e,14.8,,,e,38.7,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 16:00,,e,,e,25,,,e,,e,,e,16.2,,,e,34.4,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 17:00,,e,,e,21.8,,,e,,e,,e,18.5,,,e,33.9,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 18:00,,e,,e,22,p,,e,,e,,e,18.4,,,e,44.2,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 19:00,,e,,e,24.3,,,e,,e,,e,17.8,,,e,100.3,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 20:00,,e,,e,28.9,,,e,,e,,e,15.9,,,e,122.6,,,e,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 21:00,,e,,e,26.2,,,e,,e,,e,14.2,,,e,144.2,,7.5,p,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 22:00,,e,,e,31,,,e,,e,,e,20.4,,,e,137.8,,15,p,ND,ND,ND,ND,ND,ND
NOx  ,1/5/2017 23:00,,e,,e,33.6,,,e,,e,,e,8.8,,,e,89.1,,19.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017,,e,,e,28.8,,,e,,e,,e,28.1,,,e,86.6,,22.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 1:00,,e,,e,25.6,,,e,,e,,e,17.7,,,e,68.1,,25.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 2:00,,e,,e,32.8,,,e,,e,,e,8.4,,,e,58.8,,26.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 3:00,,e,,e,26,,,e,,e,,e,6.5,,,e,62.2,,23.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 4:00,,e,,e,9.2,,,e,,e,,e,6.2,,,e,47,,20.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 5:00,,e,,e,12.3,,,e,,e,,e,6.7,,,e,49,,19.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 6:00,,e,,e,10.1,,,e,,e,,e,7.5,,,e,41.7,,18.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 7:00,,e,,e,18.4,,,e,,e,,e,7.5,,,e,36.5,,26.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 8:00,,e,,e,19.7,,,e,,e,,e,8,,,e,43,,26.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 9:00,,e,,e,13.3,p,,e,,e,,e,8.8,,,e,42.1,,22.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 10:00,,e,,e,17.4,,,e,,e,,e,9.4,,,e,48.5,,24,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 11:00,,e,,e,16.9,,,e,,e,,e,8.7,,,e,47.9,,19.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 12:00,,e,,e,15.8,,,e,,e,,e,7.8,,,e,46.9,,19.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 13:00,,e,,e,11,,,e,,e,,e,7.5,,,e,31.8,,17.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 14:00,,e,,e,13.7,,,e,,e,,e,7.5,,,e,29.2,,17.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 15:00,,e,,e,16.5,,,e,,e,,e,8.5,,,e,27.7,,19.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 16:00,,e,,e,14,,,e,,e,,e,8.2,,,e,28.7,,18.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 17:00,,e,,e,11.6,,,e,,e,,e,7.8,,,e,31.5,,17.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 18:00,,e,,e,11.4,,,e,,e,,e,8.2,,,e,32.3,,20.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 19:00,,e,,e,10.1,,,e,,e,,e,8.3,,,e,27.7,,16.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 20:00,,e,,e,8,,,e,,e,,e,7.1,,,e,25,,14.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 21:00,,e,,e,9.3,,,e,,e,,e,7.3,,,e,24.3,,14.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 22:00,,e,,e,8.7,,,e,,e,,e,7,,,e,23,,13.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/6/2017 23:00,,e,,e,10.7,,,e,,e,,e,6.9,,,e,21,,12.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017,,e,,e,6.3,,,e,,e,,e,6.7,,,e,19.5,,10.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 1:00,,e,,e,3.6,,,e,,e,,e,5.8,,,e,19.1,,11.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 2:00,,e,,e,,e,,e,,e,,e,5.6,,,e,18.1,,10.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 3:00,,e,,e,,e,,e,,e,,e,5.4,,,e,17.1,p,11.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 4:00,,e,,e,,e,,e,,e,,e,5.5,,,e,16.4,,9.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 5:00,,e,,e,,e,,e,,e,,e,5.6,,,e,18.2,,10.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 6:00,,e,,e,5.7,,,e,,e,,e,6.2,,,e,18,,11.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 7:00,,e,,e,8.2,,,e,,e,,e,6.4,,,e,17.5,,12.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 8:00,,e,,e,10.9,,,e,,e,,e,6.8,,,e,17.8,,14,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 9:00,,e,,e,16.8,,,e,,e,,e,7.4,,,e,19.2,,14.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 10:00,,e,,e,19.8,,,e,,e,,e,8,,,e,21.3,,14.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 11:00,,e,,e,23.9,,,e,,e,,e,8.5,,,e,23,,15.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 12:00,,e,,e,18.1,,,e,,e,,e,7.7,,,e,29.2,,17.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 13:00,,e,,e,20.9,,,e,,e,,e,7.7,,,e,27.4,,16.7,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 14:00,,e,,e,22.8,,,e,,e,,e,8.3,,,e,30.9,,18.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 15:00,,e,,e,12.1,,,e,,e,,e,7.9,,,e,29.3,,18.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 16:00,,e,,e,13.5,,,e,,e,,e,7.7,,,e,34.3,,17,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 17:00,,e,,e,11.8,,,e,,e,,e,8.7,,,e,40.3,,17.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 18:00,,e,,e,13,,,e,,e,,e,12.1,,,e,50,,17.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 19:00,,e,,e,7.7,,,e,,e,,e,10.5,,,e,45.5,,17.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 20:00,,e,,e,4.3,,,e,,e,,e,9.2,,,e,44.7,,13.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 21:00,,e,,e,3.4,,,e,,e,,e,10.1,,,e,49.6,,12.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 22:00,,e,,e,3.7,,,e,,e,,e,9.7,,,e,44.8,,12,,ND,ND,ND,ND,ND,ND
NOx  ,1/7/2017 23:00,,e,,e,3,,,e,,e,,e,9.9,,,e,33.8,,11.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017,,e,,e,2.3,,,e,,e,,e,7.7,,,e,27.7,,10.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 1:00,,e,,e,,e,,e,,e,,e,6.6,,,e,20.2,,9.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 2:00,,e,,e,,e,,e,,e,,e,6.4,,,e,16.8,,8.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 3:00,,e,,e,,e,,e,,e,,e,6.1,,,e,19.2,,9.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 4:00,,e,,e,,e,,e,,e,,e,6.1,,,e,21.3,,8.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 5:00,,e,,e,,e,,e,,e,,e,6.7,,,e,30.6,,9,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 6:00,,e,,e,7.5,,,e,,e,,e,11.3,,,e,35.8,,9.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 7:00,,e,,e,11.6,,,e,,e,,e,7.7,,,e,35.1,,10.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 8:00,,e,,e,13.7,,,e,,e,,e,8.2,,,e,28.5,,10.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 9:00,,e,,e,12.1,,,e,,e,,e,13.9,,,e,22.8,,11.6,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 10:00,,e,,e,15.5,,,e,,e,,e,15,,,e,20.5,,10,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 11:00,,e,,e,23.1,,,e,,e,,e,11.9,,,e,22.4,,11.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 12:00,,e,,e,16.4,,,e,,e,,e,10.6,,,e,23.8,,15.1,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 13:00,,e,,e,9.4,,,e,,e,,e,9.3,,,e,26.5,,16.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 14:00,,e,,e,9.9,,,e,,e,,e,9.3,,,e,24.2,,17.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 15:00,,e,,e,8.2,,,e,,e,,e,9.7,,,e,23.3,,17.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 16:00,,e,,e,7.6,,,e,,e,,e,10,,,e,29.4,,17.8,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 17:00,,e,,e,7.4,,,e,,e,,e,10.6,,,e,36.9,,17.5,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 18:00,,e,,e,9.1,,,e,,e,,e,11.1,,,e,63.2,,17.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 19:00,,e,,e,15.5,,,e,,e,,e,10.6,,,e,77.6,,14.9,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 20:00,,e,,e,18.2,,,e,,e,,e,10.7,,,e,80.1,,15.2,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 21:00,,e,,e,22.4,,,e,,e,,e,11.6,,,e,75.8,,16.4,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 22:00,,e,,e,27.2,,,e,,e,,e,11.9,,,e,72,,15.3,,ND,ND,ND,ND,ND,ND
NOx  ,1/8/2017 23:00,,e,,e,28.4,,,e,,e,,e,12.9,,,e,58.3,,14.8,,ND,ND,ND,ND,ND,ND
