parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
SO2  ,1/1/2017,11.8,,19.1,,,x,,l,,e,,e,6.3,,13.2,,18,,5,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 1:00,16.7,,26.1,,,x,,l,,e,,e,7.2,,15.6,,19.3,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 2:00,16.1,,21.6,,,x,,e,,e,,e,7.6,,11.6,,16.3,,3.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 3:00,13.7,,17.2,,,x,,e,,e,,e,6.8,,10.9,,14.3,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 4:00,11.9,,16.3,,,x,,l,,e,,e,6.2,,15,,13.8,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 5:00,10.8,p,15.6,,,x,,l,,e,,e,5.8,,15.2,,12.5,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 6:00,10.2,,14.2,,,x,,e,,e,,e,5.5,,11.3,,10.8,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 7:00,9.7,,12.9,,,x,,e,,e,,e,5.4,,10.6,,10.7,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 8:00,9.6,,12.8,,,x,,e,,e,,e,5.5,,9.5,,13.2,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 9:00,10,,13,,,x,,l,,e,,e,5.7,,13.1,,16.6,,3,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 10:00,10.9,,21.4,,,x,,l,,e,,e,6.8,,27.1,,17.3,,4.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 11:00,34.6,,45.8,,,x,,l,,e,,e,9.2,,17.9,,30.6,,6,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 12:00,61,,60.7,,,x,,l,,e,,e,25.4,,15.6,,22.7,,11,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 13:00,19.7,,52.5,,,x,,l,,e,,e,30.8,,39.4,,16.3,,21.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 14:00,14.2,,18.9,,,x,,l,,e,,e,22.7,,24.2,,12.6,,16.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 15:00,12.7,,14.7,,,x,,l,,e,,e,10.7,,10.3,,10.7,,6.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 16:00,11.4,,12.4,,,x,,l,,e,,e,7.8,,8.4,,9.7,,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 17:00,10.4,,11.1,,,x,,l,,e,,e,6.5,,12.5,,8.9,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 18:00,9.7,,10.5,,,x,,l,,e,,e,5.7,,9.4,,8.7,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 19:00,9.4,,10.3,,,x,,l,,e,,e,5.3,,8.8,,8.4,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 20:00,9.3,,9.9,,,x,,l,,e,,e,5.2,,8.7,,8.4,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 21:00,9.4,,9.7,,,x,,l,,e,,e,5.1,,9.6,,8.3,,3.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 22:00,9,,9.8,,,x,,e,,e,,e,4.9,,7.8,,8,,3.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/1/2017 23:00,9,,9.6,,,x,,e,,e,,e,5,,7.1,,8.2,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017,8.9,,9.3,,,x,,e,,e,,e,4.9,,6.4,,8.2,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 1:00,8.8,,9.2,,,x,,e,,e,,e,4.7,,6.4,,8,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 2:00,8.8,,8.9,,,x,,l,,e,,e,4.7,,6,,7.9,,3.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 3:00,8.9,,8.8,,,x,,l,,e,,e,4.6,,6.1,,7.9,,3.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 4:00,8.7,,8.8,,,x,,e,,e,,e,4.5,,6,,8,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 5:00,8.5,,,s,,x,,l,,e,,e,4.6,,5.8,,8.2,,3.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 6:00,8.7,,9.1,,,x,,l,,e,,e,4.6,,6.9,,8.5,,3.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 7:00,8.7,,9.6,,,x,,l,,e,,e,4.7,,7.5,,8.9,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 8:00,9,,10,,,x,,l,,e,,e,5,,7.3,,8.9,,5.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 9:00,9.3,,10.1,,,x,,l,,e,,e,5.1,,6.2,,,s,4.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 10:00,10,,9.4,,,x,,l,,e,,e,4.7,,6,,9,,4.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 11:00,11.6,,9.1,,,x,,l,,e,,e,4.4,,5.6,,9.3,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 12:00,9.9,,9.9,,,x,,l,,e,,e,4.3,,5.3,,11,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 13:00,10,,10.8,,,x,,l,,e,,e,4.3,,5.5,,9.9,,3.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 14:00,9.4,,9.6,,,x,,l,,e,,e,4.4,,6.7,p,10.4,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 15:00,9,,9.5,,,x,,l,,e,,e,4.5,,6.6,,9.8,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 16:00,8.8,,9.6,,,x,,l,,e,,e,5,,7.4,,13.9,,3.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 17:00,9.7,,12,,,x,,l,,e,,e,5.1,,8.1,,9.2,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 18:00,10.5,,10.6,,,x,,l,,e,,e,5.9,,8,,9,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 19:00,9.8,,9.8,,,x,,l,,e,,e,5.4,,10.1,,8.5,,4.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 20:00,9.5,,9.5,,,x,,l,,e,,e,5.2,,7.9,,8.4,,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 21:00,9.1,,9.9,,,x,,l,,e,,e,5,,7,,8.5,,4.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 22:00,8.8,,9.9,,,x,,l,,e,,e,5.1,,8.6,,8.1,,4.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/2/2017 23:00,8.7,,,s,,x,,e,,e,,e,5.2,,7.3,,8.3,,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017,8.6,,9.3,,,x,,l,,e,,e,5.1,,6.5,,7.9,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 1:00,8.5,,9.5,,,x,,e,,e,,e,5.4,,6.3,,7.9,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 2:00,8.4,,9.3,,,x,,l,,e,,e,5.3,,6.2,,,s,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 3:00,8.3,,8.8,,,x,,e,,e,,e,5.1,,6.8,,,s,3.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 4:00,8.4,,8.8,,,x,,e,,e,,e,5.1,,6.5,,8,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 5:00,8.3,p,9.3,,,x,,e,,e,,e,4.9,,6.4,,8.4,,4.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 6:00,8.3,,9.6,,,x,,l,,e,,e,5,,6.5,,8.4,,4.1,,ND,ND,ND,ND,ND,ND
SO2,1/3/2017 7:00,,s,9.7,,,x,,l,,e,,e,5.3,,6.6,,8.9,,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 8:00,8.7,,10.2,,,x,,e,,e,,e,6.4,,6.9,,9,,4.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 9:00,10.3,,11.6,,,x,,l,,e,,e,9.7,,8.7,,9.7,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 10:00,14.3,,12,,,x,,l,,e,,e,9.9,,11.4,,10.9,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 11:00,23.9,,12.9,,,x,,l,6,l,,e,8.7,,11.6,,12.6,,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 12:00,17.3,,13,,,x,,l,9,,,e,7,,8.5,,12.4,,5.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 13:00,13.7,,11.6,,,x,,l,7.7,,,e,6.7,,7.5,,10.5,,5.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 14:00,13.4,,11.5,,,x,,l,8.5,p,,e,6.9,,7.4,,13.7,,6.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 15:00,11.5,p,10.9,p,,x,,l,9.7,,,e,6.6,,27,,30.4,,7.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 16:00,10.4,,22,,,x,,l,7.4,,,e,7.6,,32.9,,14,,6.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 17:00,10.9,,18.8,,,x,,l,7.2,,,e,11.9,,16.8,,10.4,,7,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 18:00,10,,11.6,,,x,,l,5.5,,,e,9.3,,10,,9.8,,4.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 19:00,9.4,,10.9,,,x,,l,5.5,,,e,6.8,,8.8,,8.8,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 20:00,9,,10.8,,,x,,l,4.4,,,e,6.3,,8,,8.8,p,3.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 21:00,8.9,,11,,,x,,l,4.5,,,e,6.2,,7.5,,8.6,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 22:00,8.9,,8.6,p,,x,,e,4.7,,,e,6.4,,5.3,p,8.7,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/3/2017 23:00,9.6,,9.7,,,x,,l,4.5,,,e,6,,6.2,,8.4,,4.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017,9.1,,9.3,,,x,,l,4.3,,,e,5.2,,5.8,,8.3,,4.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 1:00,8.8,,9.3,,,x,,l,4.5,,,e,4.9,,5.7,,8.6,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 2:00,8.7,,8.9,,,x,,e,14.9,,,e,4.7,,5.8,,8.7,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 3:00,8.8,,9.1,,,x,,l,11.9,,,e,4.6,,5.7,,8.5,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 4:00,8.8,,9,,,x,,e,8.4,,,e,4.7,,6.2,,8.6,,3.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 5:00,9,,9.3,,,x,,e,8.4,,,e,4.6,,6,,8.6,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 6:00,8.7,,9.1,,,x,,e,5.4,,,e,4.6,,5.9,,8.4,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 7:00,9,,9,,,x,,e,5.8,,,e,4.7,,5.6,,8.2,,4.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 8:00,9.1,,9,,,x,,l,6.7,,,e,4.6,,6.3,,8.3,,5,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 9:00,9.2,,9.1,,,x,,e,8.1,,,e,4.6,,6.4,,8.1,,6.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 10:00,9.2,,9.1,p,,x,,e,11.4,,,e,,s,6.5,,7.8,,6.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 11:00,9.1,,8.9,,,x,,l,6.8,,,e,4.5,,5.7,,7.7,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 12:00,9,,8.8,,,x,,l,5.7,,,e,4.4,,5.7,,7.9,,4.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 13:00,8.9,,8.5,,,x,,l,6.7,,,e,4.5,,5.6,,7.8,,5.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 14:00,8.6,,8.6,,,x,1.7,,6.8,,,e,4.5,,5.6,,7.7,,4.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 15:00,8.5,,8.6,,,x,3.8,,5.5,,,e,4.7,,10.1,,7.9,,5.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 16:00,8.5,,,s,,x,3.4,,5.6,,,e,4.6,,7.7,,7.8,,5.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 17:00,8.4,,8.5,,,x,3.4,,5,,,e,4.6,,11.2,,7.8,,6,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 18:00,8.2,,8.4,,,x,,s,4.5,,,e,,s,29.5,,8.1,,4.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 19:00,8.2,,11,,,x,,s,4.6,,,e,4.5,,18.3,,7.8,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 20:00,8.3,,24.4,,,x,4.2,,4.1,,,e,5,,9.9,,9.7,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 21:00,8.3,,30.2,,,x,5.3,,4.2,,,e,5.5,,15.2,,,e,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 22:00,8.2,,23.6,,,x,5.1,,3.1,,,e,5.9,,11.8,,9.2,,4.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/4/2017 23:00,8.2,,18.6,,,x,5.7,,3,,,e,6.1,,7.5,,8.2,,6.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017,8.1,,15,,,x,4.9,,2.8,,,e,5.7,,9.3,,8,,5.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 1:00,8.1,,11.6,,,x,4,,2.8,,,e,5.3,,12.5,,7.8,,4.5,,ND,ND,ND,ND,ND,ND
SO2,1/5/2017 2:00,,s,10.1,,,x,3.6,,2.7,,,e,5,,8.4,,7.7,,5.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 3:00,8.2,p,9.6,,,x,3.7,,2.8,,,e,4.9,,7.6,,7.8,,5,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 4:00,8.3,,9.3,,,x,3.7,,3,,,e,4.9,,7.2,,7.8,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 5:00,8.3,,9.2,,,x,,s,3.3,,,e,,s,7,,7.9,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 6:00,8.4,,9.4,,,x,,s,3.6,,,e,5.1,,6.6,,8.1,,4,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 7:00,8.5,,9.4,,,x,3.6,,4.2,,,e,4.9,,6.7,,8.4,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 8:00,8.7,,,s,,x,3.7,,4.2,,,e,5.1,,7.1,,9.1,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 9:00,9.7,,,s,,x,3.8,,4.3,,,e,5,,7.8,,9,,4.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 10:00,12.1,,9.8,,,x,4.1,,7.2,,,e,5.5,,7.7,,8.7,,5.2,p,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 11:00,13.3,,10.3,,,x,4.4,,9.7,,,e,5.8,,7,,9.3,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 12:00,14,p,10.2,,,x,4.5,,10.8,,,e,5.6,,6.6,,9.4,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 13:00,11.8,,10.1,,,x,4.5,,10.2,,,e,5.6,,7.2,,9.2,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 14:00,10.7,,10.2,,,x,,s,14,,,e,5.5,,8.5,,9.3,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 15:00,9.9,,10.4,,,x,4.9,,10.5,,,e,5.5,,7.2,,9.8,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 16:00,9.4,,10.2,,,x,5.2,,7.6,,,e,5.4,,24.8,,9.6,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 17:00,9.2,,9.7,,,x,4.6,,6.3,,,e,5.1,,47.9,,9.7,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 18:00,9.1,,26.7,,,x,4.3,,6.6,,,e,5.1,,92.2,,18.9,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 19:00,9,,53.6,,,x,9.9,,5.9,,,e,7,,26.3,,14.7,,,e,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 20:00,9,,23.5,,,x,10.1,,5.3,,,e,6.7,,14.6,,10.8,,,e,ND,ND,ND,ND,ND,ND
SO2,1/5/2017 21:00,,s,15.5,,,x,17.7,,7.7,,,e,5.8,,9.8,,9.8,,3.5,p,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 22:00,8.9,,12.4,,,x,17.4,,5.6,,,e,5.6,,9,,9.2,,5.9,p,ND,ND,ND,ND,ND,ND
SO2  ,1/5/2017 23:00,8.9,,10.9,,,x,13.1,,3.3,,,e,5,,7.7,,8.7,,6.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017,8.8,,10.4,,,x,9,,3.1,,,e,5.4,,7.2,,8.6,,6.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 1:00,8.7,,10,,,x,7.8,,3,,,e,5,,6.8,,8.4,,7.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 2:00,8.7,,9.5,,,x,7.1,,3,,,e,4.7,,6.8,,8.5,,5.8,,ND,ND,ND,ND,ND,ND
SO2,1/6/2017 3:00,,s,9.6,,,x,10.1,,2.9,,,e,4.6,,,s,8.3,,5.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 4:00,8.6,,9.2,,,x,7.6,,3,,,e,4.6,,6.7,,8.4,,5,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 5:00,8.5,,9.1,,,x,6.1,,3.8,,,e,4.5,,6.3,,8.3,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 6:00,8.6,,9,,,x,5.2,,5.2,,,e,4.5,,6.2,,8.4,,4.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 7:00,8.3,,8.7,,,x,4.5,,5.6,,,e,4.4,,5.7,,8.2,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 8:00,8.3,,8.6,,,x,4,,6.2,,,e,4.3,,4.9,,8.1,,4.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 9:00,8.2,,9,,,x,3.9,,5.6,,,e,4.3,,4.6,,8,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 10:00,8.3,,8.9,,,x,3.7,,5.5,,,e,,s,4.3,,8,,5,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 11:00,8.2,,9.1,,,x,3.7,,5.1,,,e,,s,4,,7.8,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 12:00,8.3,,9,,,x,,s,5.2,,,e,4.2,,4,,7.9,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 13:00,8.3,,8.9,,,x,,s,5.3,,,e,4.3,,,s,7.9,,3.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 14:00,8.2,,9,,,x,3.6,,5.5,,,e,4.2,,,s,7.8,,3.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 15:00,8.3,,8.7,,,x,3.7,,5,,,e,4.2,,,s,7.8,,4.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 16:00,8.2,,8.5,,,x,3.6,,4.9,,,e,,s,3.9,,7.7,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 17:00,8.1,,8.4,,,x,3.6,,4.6,,,e,,s,3.8,,7.7,,3.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 18:00,8.1,,8.3,,,x,3.5,,3.9,,,e,,s,3.4,,7.6,,2.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 19:00,8.3,,8.4,,,x,3.4,,3.7,,,e,,s,3.1,,7.3,,3,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 20:00,8.3,,8.5,,,x,3.6,,3.6,,,e,4.3,,2.9,,7.4,,3.1,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 21:00,8.8,,9.1,,,x,3.8,,4.1,,,e,4.4,,2.8,,7.7,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 22:00,8.9,p,9.2,,,x,4,,4.9,,,e,4.4,,3.4,,8.1,,4,,ND,ND,ND,ND,ND,ND
SO2  ,1/6/2017 23:00,9.1,,9.2,,,x,4,,5.4,,,e,4.3,,3.8,,8.3,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017,8.9,,9.1,,,x,3.9,,4.2,,,e,4.3,,3.2,,8.2,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 1:00,9.3,,9.8,,,x,3.8,,4.1,,,e,4.4,,2.8,,8,,4,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 2:00,9.1,,10.1,,,x,3.8,,4.6,,,e,4.7,,2.5,,7.7,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 3:00,8.9,,12,,,x,4.2,,6.5,,,e,4.7,,2.3,,7.5,p,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 4:00,9.3,,9.7,,,x,4,,6.4,,,e,4.6,,2.3,,7.3,,4.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 5:00,8.9,,9.1,,,x,4.1,,5.8,,,e,4.5,,,s,7.7,,5,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 6:00,8.6,,8.7,,,x,4.1,,5.6,,,e,4.5,,2.2,,7.7,,4.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 7:00,8.6,,8.8,,,x,3.9,,5.1,,,e,,s,1.9,,7.3,,3.4,,ND,ND,ND,ND,ND,ND
SO2,1/7/2017 8:00,,s,9.9,,,x,4,,4.4,,,e,4.7,,2.1,,7,,4.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 9:00,9,,10.4,,,x,4.5,,5.2,,,e,5,,2.4,,7.7,,5.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 10:00,9.9,,11.2,,,x,5,,6.9,,,e,5.5,,3.6,,8.8,,5.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 11:00,10.5,,12,,,x,4.9,,7.2,,,e,6.1,,4.7,,9.4,,5.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 12:00,10.4,,11.6,,,x,4.8,,6.9,,,e,6.6,,5.6,,9.6,,5.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 13:00,10,,11.5,,,x,5,,7.5,,,e,6.9,,5.8,,9.5,,5.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 14:00,9.9,,11.2,,,x,5.6,,6.3,,,e,6.5,,5.4,,9.7,,5.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 15:00,10.2,,10.7,,,x,5.8,,8.3,,,e,5.9,,5.1,,9.3,,7.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 16:00,9.9,,9.7,,,x,5.6,,6.3,,,e,5.6,,5.3,,8.7,,5.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 17:00,9.7,,9.6,,,x,5.1,,4.9,,,e,5.3,,5.9,,8.3,,4.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 18:00,10.3,,12.8,,,x,5.7,,4.6,,,e,6.6,,11.5,,7.3,,3.9,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 19:00,9.4,,9.6,,,x,5.9,,10.4,,,e,6.4,,5.3,,7,,7.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 20:00,8.8,,8.7,,,x,4.3,,6.4,,,e,5,,4.9,,7.1,,4.7,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 21:00,8.3,,8.4,,,x,4,,5.3,,,e,4.8,,5.2,,7,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 22:00,8.2,,8.7,,,x,3.8,,4.8,,,e,8.8,,4.8,,6.8,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/7/2017 23:00,8.1,,8.7,,,x,6.9,,6.2,,,e,6.7,,4.2,,6.8,,3.4,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017,8,,,s,,x,8.7,,5.7,,,e,7.9,,4,,6.6,,4.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 1:00,8,,8.5,,,x,22.4,,3.9,,,e,6,,5.1,,7.9,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 2:00,8.2,,15,,,x,13.1,,4.3,,,e,8.3,,3.6,,7,,3.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 3:00,8,,10.1,,,x,9.9,,3.7,p,,e,9,,3.2,,8,,3.3,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 4:00,8,,9.8,,,x,9.6,,3.5,p,,e,6.5,,6.3,,8,,5.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 5:00,8.1,,9.7,,,x,8.9,,3.5,p,,e,5.8,,6.1,,7.1,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 6:00,8.1,,9.8,,,x,9.5,,3.1,p,,e,5.3,,5.7,,6.8,,3.5,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 7:00,8.2,,9.5,,,x,7.1,,3,p,,e,4.9,,7.7,,6.7,,3.6,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 8:00,8.2,,9.7,,,x,7.6,,6.8,,,e,5.8,,6.9,,6.8,,3.8,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 9:00,8.3,,10.5,,,x,8.4,,6.9,p,,e,6.9,,4.5,,7.2,,5.2,,ND,ND,ND,ND,ND,ND
SO2  ,1/8/2017 10:00,8.2,,10.7,,,x,8.6,,5.7,p,,e,7.6,,5.8,p,7,,4.7,,ND,ND,ND,ND,ND,ND
