parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
PM2.5,1/2/2017 11:00,14,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 12:00,16,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 13:00,26,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 14:00,12,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 15:00,26,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 16:00,23,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 17:00,13,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 18:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 19:00,11,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 20:00,16,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 21:00,18,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 22:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/2/2017 23:00,14,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017,20,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 1:00,18,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 2:00,8,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 3:00,9,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 4:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 5:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 6:00,8,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 7:00,10,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 8:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 9:00,12,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 10:00,40,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 11:00,65,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 12:00,80,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 13:00,56,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 14:00,45,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 15:00,59,p,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 16:00,33,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 17:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 18:00,26,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 19:00,37,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 20:00,34,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 21:00,17,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 22:00,22,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/3/2017 23:00,30,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017,40,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 1:00,23,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 2:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 3:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 4:00,31,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 5:00,38,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 6:00,29,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 7:00,27,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 8:00,31,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 9:00,43,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 10:00,43,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 11:00,21,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 12:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 13:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 14:00,6,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 15:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 16:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 17:00,12,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 18:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 19:00,6,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 20:00,7,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 21:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 22:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/4/2017 23:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 1:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 2:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 3:00,5,p,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 4:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 5:00,17,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 6:00,19,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 7:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 8:00,31,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 9:00,36,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 10:00,58,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 11:00,80,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 12:00,116,p,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 13:00,120,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 14:00,121,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 15:00,75,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 16:00,76,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 17:00,51,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 18:00,42,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 19:00,45,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 20:00,25,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 21:00,38,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 22:00,34,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/5/2017 23:00,36,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017,17,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 1:00,28,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 2:00,41,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 3:00,29,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 4:00,20,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 5:00,16,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 6:00,9,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 7:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 8:00,6,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 9:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 10:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 11:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 12:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 13:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 14:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 15:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 16:00,14,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 17:00,6,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 18:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 19:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 20:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 21:00,8,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 22:00,10,p,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/6/2017 23:00,8,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 1:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 2:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 3:00,7,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 4:00,7,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 5:00,,s,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 6:00,10,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 7:00,12,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 8:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 9:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 10:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 11:00,16,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 12:00,13,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 13:00,23,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 14:00,22,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 15:00,25,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 16:00,29,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 17:00,28,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 18:00,28,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 19:00,10,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 20:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 21:00,9,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 22:00,6,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/7/2017 23:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 1:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 2:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 3:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 4:00,8,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 5:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 6:00,5,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 7:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 8:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 9:00,,a,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 10:00,,r,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 11:00,16,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 12:00,15,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 13:00,18,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 14:00,14,p,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 15:00,17,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 16:00,19,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 17:00,17,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 18:00,23,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 19:00,19,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 20:00,19,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 21:00,33,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 22:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/8/2017 23:00,29,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017,22,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 1:00,13,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 2:00,15,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 3:00,11,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 4:00,26,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 5:00,24,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 6:00,15,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 7:00,21,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 8:00,9,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 9:00,39,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 10:00,83,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 11:00,65,,,a,,a,,a,,x,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 12:00,54,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 13:00,52,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 14:00,39,p,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 15:00,38,,,a,,a,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 16:00,37,,,a,61,d,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 17:00,29,,,a,71,d,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
PM2.5,1/9/2017 18:00,31,,,a,65,d,,a,,a,,a,,a,,a,,a,,a,ND,ND,ND,ND,ND,ND
