parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
NO2  ,1/2/2017 18:00,,e,,e,4.9,,,e,,e,,e,8.5,,,e,30.5,,12.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/2/2017 19:00,,e,,e,4.4,,,e,,e,,e,9.5,,,e,26.5,,11.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/2/2017 20:00,,e,,e,6.7,,,e,,e,,e,10.7,,,e,27,,14.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/2/2017 21:00,,e,,e,13.5,,,e,,e,,e,9.2,,,e,25.8,,12.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/2/2017 22:00,,e,,e,19.1,,,e,,e,,e,9.3,,,e,23.7,,12,,ND,ND,ND,ND,ND,ND
NO2  ,1/2/2017 23:00,,e,,e,17.8,,,e,,e,,e,7.6,,,e,23.5,,12.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017,,e,,e,14.7,,,e,,e,,e,8.6,,,e,19.4,,10.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 1:00,,e,,e,14.1,,,e,,e,,e,9.2,,,e,14.8,,13.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 2:00,,e,,e,10.7,,,e,,e,,e,9.4,,,e,15.2,,7.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 3:00,,e,,e,8.3,,,e,,e,,e,8.4,,,e,20.1,,8,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 4:00,,e,,e,9.9,,,e,,e,,e,7.4,,,e,20.6,,8.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 5:00,,e,,e,8.7,,,e,,e,,e,7.5,,,e,22.6,,8.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 6:00,,e,,e,11.8,,,e,,e,,e,8.9,,,e,21.5,,9.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 7:00,,e,,e,14.1,,,e,,e,,e,9.1,,,e,22.3,,8.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 8:00,,e,,e,14.5,,,e,,e,,e,10.5,,,e,27.3,,10.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 9:00,,e,,e,19.5,,,e,,e,,e,11,,,e,29.7,,9.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 10:00,,e,,e,16.5,,,e,,e,,e,8.2,,,e,31.7,,8.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 11:00,,e,,e,20.4,,,e,,e,,e,7.8,,,e,24.8,,8.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 12:00,,e,,e,13,,,e,,e,,e,5.5,,,e,18.2,,11.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 13:00,,e,,e,12.9,,,e,,e,,e,5.5,,,e,15.6,,13,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 14:00,,e,,e,14.8,,,e,,e,,e,5.9,,,e,14.2,,14.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 15:00,,e,,e,15,,,e,,e,,e,7.7,,,e,16.6,,15.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 16:00,,e,,e,14.3,,,e,,e,,e,8.2,,,e,15.9,,17.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 17:00,,e,,e,13.7,,,e,,e,,e,9.6,,,e,29.3,,15.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 18:00,,e,,e,16.8,,,e,,e,,e,9,,,e,37.1,,15.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 19:00,,e,,e,13.8,,,e,,e,,e,10.2,,,e,34.6,,14,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 20:00,,e,,e,22,,,e,,e,,e,12.1,,,e,34.9,p,9.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 21:00,,e,,e,26.2,,,e,,e,,e,12.2,,,e,35,,9.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 22:00,,e,,e,24.7,,,e,,e,,e,13.5,,,e,30.9,,15.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/3/2017 23:00,,e,,e,23.6,,,e,,e,,e,11.7,,,e,27,,13.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017,,e,,e,19.2,,,e,,e,,e,8.7,,,e,21.3,,14.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 1:00,,e,,e,16.6,,,e,,e,,e,6.6,,,e,24.5,,10.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 2:00,,e,,e,17,,,e,,e,,e,5,,,e,24.2,,11.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 3:00,,e,,e,18.1,,,e,,e,,e,5.6,,,e,24.2,,9.3,,ND,ND,ND,ND,ND,ND
